layer,original,predicted
0,__malloc_lock,initialize_data_structures_080090a8
0,__malloc_unlock,initialize_data_structure_080090b4
0,_Bfree,extract_and_assign_value_0800910c
0,__hi0bits,count_leading_zeros_080091a4
0,__lo0bits,count_leading_zeros_080091e4
0,__mcmp,compare_arrays_080094f8
0,strncpy,copy_string_with_overflow_check_08009768
0,__register_exitproc,update_data_in_storage_080098c0
0,memmove,copy_and_reverse_memory_08009a18
1,__muldf3,calculate_improved_result_080004c8
1,__divdf3,calculate_floating_point_value_0800071c
1,__aeabi_cdcmpeq,check_equality_and_boundaries_08000988
1,__aeabi_cfcmpeq,concatenate_parameters_08000fd0
1,__aeabi_uldivmod,calculate_result_080011ec
1,SysTick_Config,check_and_initialize_data_080016d0
1,HAL_NVIC_SetPriorityGrouping,update_configuration_register_08001714
1,HAL_NVIC_SetPriority,write_shifted_value_to_memory_0800172a
1,I2C_WaitOnMasterAddressFlagUntilTimeout,check_and_update_permission_08002ad8
1,I2C_WaitOnTXEFlagUntilTimeout,check_and_update_flag_08002bb4
1,I2C_WaitOnBTFFlagUntilTimeout,check_flag_status_and_validate_data_08002c2e
1,I2C_WaitOnRXNEFlagUntilTimeout,check_data_validity_08002ca8
1,HAL_RCC_OscConfig,check_and_update_flags_08002d98
1,HAL_RCC_GetPCLK1Freq,get_shifted_data_value_08003518
1,HAL_RCC_GetPCLK2Freq,get_shifted_data_value_08003540
1,HAL_TIM_Base_Init,check_and_update_memory_values_080035a4
1,HAL_TIM_PWM_Init,check_and_update_memory_values_08003640
1,HAL_TIM_PWM_Start,update_and_set_bit_in_value_080036a8
1,HAL_TIM_PWM_ConfigChannel,update_function_and_device_data_08003908
1,HAL_TIM_ConfigClockSource,update_values_in_memory_08003a94
1,HAL_UART_Transmit,check_and_process_data_08004436
1,mpu6050_update,extract_bits_and_shift_08004ae0
1,startForkserver,execute_or_skip_system_call_08004e74
1,_get_ms_tick,get_data_value_from_binary_08004f2c
1,flush_strbuf,initialize_memory_08004f60
1,MX_GPIO_Init,initialize_flags_and_values_080055f4
1,HAL_TIM_MspPostInit,initialize_flags_and_values_08005680
1,_sbrk,allocate_memory_08005728
1,quorem,calculate_division_remainder_080078c0
2,__aeabi_cdrcmple,check_equality_and_boundaries_08000978
2,__aeabi_dcmpeq,check_equality_and_boundaries_08000998
2,__aeabi_dcmplt,check_if_string_is_empty_080009ac
2,__aeabi_dcmple,check_and_return_equality_or_boundaries_080009c0
2,__aeabi_cfrcmple,concatenate_parameters_08000fc8
2,__aeabi_fcmplt,check_if_string_is_empty_08000ff4
2,HAL_SYSTICK_Config,initialize_and_check_data_08001762
2,HAL_I2C_Init,calculate_and_update_values_08001ab0
2,I2C_RequestMemoryWrite,apply_permission_and_update_flag_08002640
2,I2C_RequestMemoryRead,update_flag_and_permission_080027f4
2,UART_SetConfig,update_params_and_calculate_value_080046ec
2,uart_print,process_and_check_data_08004f3c
2,MX_TIM1_Init,initialize_memory_and_values_080053b0
2,MX_TIM2_Init,initialize_memory_values_08005500
2,frexp,calculate_converted_result_080096e0
2,_sbrk_r,allocate_memory_and_assign_to_param_08009744
3,__aeabi_dcmpge,check_boundaries_and_equality_080009d4
3,__aeabi_dcmpgt,check_if_string_is_empty_080009e8
3,__aeabi_fcmpgt,is_empty_string_08001030
3,HAL_InitTick,check_data_and_initialize_0800151c
3,HAL_I2C_Mem_Write,process_data_08001ccc
3,HAL_I2C_Mem_Read,decode_and_process_data_08001f6c
3,HAL_UART_Init,initialize_params_0800438a
3,MX_I2C1_Init,initialize_values_08005348
3,_malloc_trim_r,initialize_and_allocate_memory_0800884c
4,HAL_Init,initialize_system_080014f0
4,HAL_RCC_ClockConfig,calculate_execution_time_and_initialize_data_08003260
4,_i2c_write_reg,process_and_return_data_08004ea4
4,_i2c_read_reg,process_and_decode_data_08004ee8
4,MX_USART1_UART_Init,initialize_params_and_run_08005598
4,atan,calculate_improved_result_080059f0
4,_free_r,initialize_and_allocate_memory_080088ec
5,SystemClock_Config,initialize_and_check_system_080052a0
5,atan2,calculate_floating_point_result_thunk_08005838
5,__ieee754_atan2,calculate_improved_result_08005838
5,_malloc_r,initialize_and_allocate_memory_08008af8
6,mpu6050_calc_pitch,calculate_and_store_result_08004bd8
6,mpu6050_calc_acc_pitch_roll,calculate_improved_result_08004d78
6,_calloc_r,allocate_and_initialize_memory_08009980
6,_realloc_r,allocate_memory_and_initialize_08009adc
7,mpu6050_calibrate,calculate_normalized_floats_080049cc
7,HAL_TIM_PeriodElapsedCallback,extract_process_and_store_data_08004f78
7,_Balloc,allocate_memory_and_initialize_080090c0
7,__ssprint_r,reverse_and_copy_memory_080097cc
8,HAL_SYSTICK_IRQHandler,extract_and_store_data_080017b4
8,HAL_TIM_IRQHandler,process_data_080036f8
8,mpu6050_init,initialize_data_structures_0800491c
8,__multadd,calculate_checksum_08009120
8,__i2b,allocate_and_initialize_memory_08009244
8,__multiply,initialize_and_allocate_memory_08009258
8,__lshift,initialize_and_allocate_memory_08009444
8,__mdiff,reverse_and_allocate_memory_08009530
8,__d2b,decode_and_count_bits_08009630
9,main,initialize_system_08005224
9,SysTick_Handler,execute_and_store_extracted_data_08005704
9,TIM2_IRQHandler,process_and_return_data_08005714
9,__pow5mult,process_data_080093a4
10,_dtoa_r,convert_float_to_readable_string_080079e8
