layer,original,predicted
2,kinetis_mcg_init_erclk32k,initialize_memory_config_000017dc
2,kinetis_mcg_init_mcgirclk,clear_memory_and_set_offset_0000182c
2,kinetis_mcg_set_fei,initialize_system_000018bc
2,kinetis_mcg_set_fbi,initialize_memory_00001960
2,kinetis_mcg_set_pbe,initialize_memory_offsets_00001a60
2,kinetis_mcg_set_safe_mode,clear_memory_and_update_flags_00001bb8
2,clk_en,set_offset_to_extracted_value_00001ddc
2,irq_handler,process_data_00002028
2,mutex_unlock,handle_irq_interrupt_000024bc
2,rtc_init,initialize_system_000025f4
2,isr_rtc,execute_protected_functions_00002994
2,_reboot_handler,run_infinite_loop_and_return_zero_00002e9c
2,__sflush_r,process_data_0000404c
2,gmtime_r,calculate_date_time_components_0000443c
2,_malloc_r,allocate_and_initialize_memory_block_00004bd0
2,__swrite,copy_data_and_initialize_value_00004dee
2,_getenv_r,find_and_update_key_offset_000056a0
2,free,initialize_data_structure_00005780
2,__ssrefill_r,initialize_data_structure_00006192
3,pre_startup,initialize_and_clear_memory_00000db0
3,isrpipe_write_one,handle_irq_interrupt_and_update_value_000012b4
3,isr_uart0_rx_tx,execute_protected_function_00001688
3,kinetis_mcg_set_fee,initialize_memory_and_flags_0000191c
3,kinetis_mcg_set_fbe,initialize_flags_and_memory_000019c0
3,kinetis_mcg_set_blpi,initialize_memory_00001a18
3,kinetis_mcg_set_blpe,initialize_memory_00001a3c
3,gpio_init_port,update_extracted_value_00001f80
3,isr_porta,initialize_data_processing_000020b8
3,isr_portb,process_and_send_data_000020cc
3,isr_portc,process_and_handle_data_000020e0
3,isr_portd,process_main_data_000020f4
3,isr_porte,process_main_data_00002108
3,periph_init,initialize_system_00002396
3,rtc_get_time,calculate_date_time_components_00002624
3,rtc_get_alarm,calculate_date_time_components_00002690
3,__sfmoreglue,allocate_and_initialize_memory_block_00004248
3,__smakebuf_r,allocate_and_initialize_memory_block_00005700
3,_realloc_r,allocate_and_initialize_memory_block_000060cc
3,__ssvfiscanf_r,process_binary_data_000061cc
4,uart_init_pins,update_extracted_values_00001448
4,kinetis_mcg_set_mode,initialize_system_components_00001b10
4,gpio_init,update_extracted_value_00001eea
4,siscanf,process_binary_data_00005e68
4,__submore,allocate_and_initialize_memory_block_000068f0
5,kinetis_mcg_init,initialize_system_components_00001c84
5,_tzset_unlocked,process_binary_data_and_initialize_00005100
6,cpu_init,initialize_and_configure_system_00001274
6,mktime,calculate_updated_date_and_time_000047e4
7,board_init,configure_and_initialize_system_00000e64
7,rtc_set_time,initialize_data_and_update_date_time_00002600
7,rtc_set_alarm,set_date_and_initialize_data_00002654
8,_alarm_handler,ring_alarm_000031e0
8,_rtc_setalarm,initialize_data_and_set_alarm_000033f4
8,_rtc_settime,parse_date_and_update_weekday_00003478
8,_rtc_usage,print_rtc_usage_000034c0
9,cpu_print_last_instruction,initialize_data_structures_00000ed8
9,ps,print_process_stack_information_0000211c
9,_print_time,print_formatted_date_time_00003378
10,_ps_handler,print_and_return_process_stack_information_00002eb4
11,_fflush_r,process_and_validate_data_00004158
11,__sfp,process_elf_relocations_00004314
11,__swsetup_r,decode_and_process_data_000054a8
12,fflush,process_and_validate_relocations_000041d0
12,__sinit,initialize_memory_and_process_elf_relocations_000042a4
13,__swbuf_r,process_and_validate_data_00005404
13,__srefill_r,process_binary_data_00006768
14,putchar,process_input_data_00004cb4
14,puts,process_and_validate_data_00004db8
14,__sfputc_r,process_data_and_validate_000057a8
14,__srget_r,process_binary_data_00005e10
15,_putchar,process_input_data_00002a00
15,_rtc_getalarm,get_date_time_and_print_or_process_000033c0
15,_rtc_gettime,get_time_and_print_formatted_date_time_00003444
15,getchar,process_binary_data_from_elf_00004418
15,__sfputs_r,process_data_and_validate_000057d2
16,readline,process_and_input_binary_data_00002d94
16,print_prompt,process_input_and_validate_relocations_00002e48
16,_vfprintf_r,decode_and_process_data_000057f8
17,iprintf,process_elf_data_00004c84
18,print_help,print_command_descriptions_00002a88
18,list,print_device_information_00002f74
18,_rtc_handler,handle_rtc_command_00003524
19,handle_input_line,process_user_input_00002b10
20,shell_run,process_input_and_validate_loop_00002e6c
21,main,initialize_system_000023a4
22,core_panic,handle_kernel_panic_00000f04
23,nmi_default,handle_nmi_exception_00000a30
23,dummy_handler_default,disable_ir_qinterrupts_and_get_irq_interrupts_enabled_status_00000cc0
23,cib_init,initialize_memory_block_00000fec
23,thread_add_to_list,update_array_pointer_00001034
23,uart_init,handle_assertion_failure_000013b8
23,fmt_s32_dfp,convert_integer_to_string_with_precision_00003ec4
24,dummy_handler,disable_interrupts_and_get_irq_interrupts_enabled_status_00000dc0
24,uart_stdio_init,handle_assertion_failure_00000df4
24,thread_create,initialize_memory_block_000010d4
24,_mutex_lock,update_irq_interrupt_status_00002434
24,fmt_s16_dfp,convert_integer_to_string_with_precision_00003e9e
25,_init,handle_assertion_failure_00000410
25,kernel_init,initialize_and_configure_interrupts_00000f8c
25,mutex_lock,update_irq_interrupt_status_0000129c
25,phydat_dump,display_data_objects_00003694
26,isrpipe_read,copy_and_increment_elements_loop_000012e2
26,probe,read_data_from_device_00002ecc
26,write,write_data_to_device_0000305c
26,__libc_init_array,execute_functions_twice_0000459c
27,uart_stdio_read,copy_array_and_increment_elements_00000e14
27,probe_all,read_and_process_data_from_device_00002f30
28,_read_r,copy_and_increment_array_elements_00000490
28,read,process_device_data_00002fe0
29,_saul,handle_device_function_0000316c
29,__sread,copy_and_update_array_elements_00004dc8
